0,0,0.08777631
0,1,0.08673193
1,0,nan
1,1,0.0665517
2,0,0.09208333
2,1,0.09498171
3,0,0.08447651
3,1,0.08431555
4,0,0.08681045
4,1,0.07638403
4,2,nan
5,0,0.08506802
5,1,0.082485266
6,0,0.08274205
6,1,0.07653038
7,0,0.082523674
7,1,0.07876482
8,0,0.100136034
8,1,0.09502506
8,2,nan
9,0,0.084467195
9,1,0.08807948
10,0,0.11212983
10,1,0.07812653
11,0,0.099135764
11,1,nan
11,2,nan
12,0,0.08475931
12,1,0.08050914
13,0,0.08986221
13,1,0.07767167
13,2,nan
14,0,0.07585661
14,1,0.08089446
15,0,0.0808466
15,1,0.07694716
16,0,0.07957411
16,1,0.07430921
17,0,0.083954014
17,1,0.07714173
18,0,0.09332568
18,1,0.07946341
19,0,0.08230638
19,1,0.08645714
20,0,0.081062734
20,1,0.07900377
21,0,0.080439605
21,1,0.08093488
22,0,0.089973055
22,1,0.08787853
23,0,0.08344171
23,1,0.08393112
24,0,0.08200869
24,1,0.08389779
25,0,nan
25,1,nan
26,0,0.07141671
26,1,0.08656338
27,0,0.08626159
27,1,0.085960895
28,0,0.06972992
28,1,0.06942991
29,0,0.08791374
29,1,0.08152573
30,0,0.08521173
30,1,0.08421336
31,0,0.078239016
31,1,0.08727032
32,0,0.0879975
32,1,0.07040734
33,0,0.075953126
33,1,nan
34,0,0.08661968
34,1,0.08128022
35,0,0.086255364
35,1,0.0742016
36,0,0.092679836
36,1,0.081215635
37,0,0.08628209
37,1,0.08292562
38,0,0.086784855
38,1,0.07940994
39,0,0.079679206
39,1,0.081552096
40,0,0.09370522
40,1,0.08738551
41,0,0.076331355
41,1,0.07516936
42,0,0.077095926
42,1,0.07368193
43,0,nan
43,1,0.08778909
44,0,0.079260066
44,1,0.07663403
45,0,0.069223516
45,1,nan
46,0,0.08555985
46,1,0.09397821
47,0,nan
47,1,nan
48,0,0.08777329
48,1,0.08375065
49,0,0.08697741
49,1,0.08188549
50,0,0.08252282
50,1,0.077740364
51,0,0.07319141
51,1,0.07667355
52,0,0.087016985
52,1,0.07950728
53,0,0.087805495
53,1,0.08388241
54,0,0.08079954
54,1,0.08546443
55,0,0.08783076
55,1,0.079182245
56,0,nan
56,1,nan
57,0,0.08301726
57,1,0.07965082
58,0,0.07936197
58,1,0.07960498
59,0,0.07954815
59,1,0.08167631
60,0,0.08350854
60,1,nan
61,0,0.08724342
61,1,0.07537855
62,0,0.07995723
62,1,0.077635296
63,0,0.08601269
63,1,0.07124962
64,0,0.0762426
64,1,0.08331563
65,0,0.07952185
65,1,0.07994926
66,0,0.075555824
66,1,0.092727445
67,0,0.08128061
67,1,0.08038342
68,0,0.07803498
68,1,0.08024619
69,0,0.08035038
69,1,0.08305302
70,0,0.084517546
70,1,0.074931964
71,0,0.08197949
71,1,nan
72,0,0.08242848
72,1,0.081374116
73,0,0.09089617
73,1,0.09021984
74,0,nan
74,1,nan
75,0,0.0881726
75,1,0.08593402
76,0,0.102017365
76,1,0.09382403
77,0,0.075163394
77,1,nan
78,0,0.07325605
78,1,0.08035127
79,0,0.08671876
79,1,0.07926774
80,0,0.08497874
80,1,0.0738762
81,0,0.07445252
81,1,0.08419525
82,0,0.07613358
82,1,0.07916378
83,0,0.092203535
83,1,0.07555546
